"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"1921","ILMN_1722158",-1.76846472612243,-0.218828693990099,-9.87167566981794,4.53081788559199e-19,1.42663373036264e-16,32.7101844418896,"CASP5","caspase 5"
"2526","ILMN_1747195",-0.571213806337984,0.00846274795049505,-9.81178084071268,6.79400259057805e-19,2.12508302222246e-16,32.3137784486589,"PSMB8","proteasome 20S subunit beta 8"
"442","ILMN_1665291",-0.633176519915592,-0.0362498099158416,-9.80068366723688,7.32292902912757e-19,2.26058340506356e-16,32.2404265049082,"NUB1","negative regulator of ubiquitin like proteins 1"
"3039","ILMN_1767894",-0.731025444234741,-0.0178841057277228,-9.80078249169778,7.31804254688319e-19,2.26058340506356e-16,32.241079601666,"POLB","DNA polymerase beta"
"1582","ILMN_1708095",-0.504183617090339,-0.0332280579653465,-9.78685022642022,8.03996846821447e-19,2.46581656313141e-16,32.1490291121846,"PANK2","pantothenate kinase 2"
"2036","ILMN_1727271",-1.28491767269759,-0.0313416215742574,-9.75465414279069,9.99077692669662e-19,3.04435087112779e-16,31.9364880057958,"WARS1","tryptophanyl-tRNA synthetase 1"
"6208","ILMN_3297126",-1.0113607203345,-0.0509344086336634,-9.74277477240699,1.08238631302566e-18,3.27706333016121e-16,31.8581301384228,"TYMP","thymidine phosphorylase"
"837","ILMN_1679071",0.594618270394489,0.00929569276237624,9.73649086675085,1.12921254904343e-18,3.39705973910002e-16,31.816694555042,"MTX3","metaxin 3"
"2817","ILMN_1758939",-0.610042915948727,0.00113877603960396,-9.71724131063598,1.28556633872296e-18,3.81877885183799e-16,31.6898244641371,"RIPK2","receptor interacting serine/threonine kinase 2"
"4794","ILMN_2186806",-0.658353556299268,-0.0211840899108911,-9.71752972277926,1.28307182524992e-18,3.81877885183799e-16,31.6917246635064,"HLA-A","major histocompatibility complex, class I, A"
"2065","ILMN_1728478",-0.754926710887339,-0.0877335625148515,-9.71214093575318,1.33048562902459e-18,3.91062872315848e-16,31.6562240872535,"CXCL16","C-X-C motif chemokine ligand 16"
"5163","ILMN_2337655",-1.18610458614929,-0.0460684012376238,-9.71185533675137,1.33304656778073e-18,3.91062872315848e-16,31.654342799837,"WARS1","tryptophanyl-tRNA synthetase 1"
"6055","ILMN_3251545",-0.653874303702128,0.00648273540594059,-9.70453495890888,1.40038746750894e-18,4.08282101715523e-16,31.6061291151594,"CHMP5","charged multivesicular body protein 5"
"1165","ILMN_1691731",-0.986916070765609,-0.014328928019802,-9.6905933434214,1.53813383144517e-18,4.45690791368016e-16,31.5143429601149,"PARP14","poly(ADP-ribose) polymerase family member 14"
"3014","ILMN_1767006",-0.715156829795954,-0.0280324088811881,-9.6533804810136,1.97538118668874e-18,5.68897736759121e-16,31.269583949362,"PSMB8","proteasome 20S subunit beta 8"
"832","ILMN_1679003",0.848361317222184,0.0292163392821782,9.63610490601535,2.21841418847083e-18,6.35017700216158e-16,31.1560753583465,NA,NA
"3474","ILMN_1786168",1.03969936380991,-0.0230868443663366,9.6256836379062,2.37916810310594e-18,6.76930654685521e-16,31.0876390408818,NA,NA
"1751","ILMN_1714622",0.441338492700733,0.0334521945247525,9.6177881873271,2.50862588613331e-18,7.09490474418936e-16,31.0358079748936,"TNRC6A","trinucleotide repeat containing adaptor 6A"
"938","ILMN_1683026",-0.506163287467737,0.00738517791584159,-9.61127383557675,2.62069465943437e-18,7.36773984879432e-16,30.9930552463059,"PSMB10","proteasome 20S subunit beta 10"
"4356","ILMN_1903077",0.709505086914545,0.010689626009901,9.60553920014313,2.72346179214121e-18,7.61135052690069e-16,30.9554285836299,NA,NA
"3978","ILMN_1807423",-1.20215199643983,-0.0774487398465347,-9.59728373810969,2.87847810080952e-18,7.9580120809599e-16,30.9012766909496,"IGF2BP3","insulin like growth factor 2 mRNA binding protein 3"
"5388","ILMN_2378376",-0.813049970068016,-0.0283991890841584,-9.5971427115637,2.88120104559324e-18,7.9580120809599e-16,30.9003517747027,"CYB561","cytochrome b561"
"1549","ILMN_1707077",-0.829344849189048,-0.0574828006138614,-9.5931344389003,2.9596730341504e-18,8.12722773697428e-16,30.8740658172604,"SORT1","sortilin 1"
"5846","ILMN_3237623",0.909600958322638,0.0944146073663366,9.57477584459948,3.34712981704127e-18,9.13805135194661e-16,30.7537239244356,"RNY1","RNA, Ro60-associated Y1"
"522","ILMN_1668063",-0.600739446864318,-0.0633953899405941,-9.56790913041548,3.50466984328165e-18,9.51316444643883e-16,30.7087343027264,"FCN1","ficolin 1"
"2017","ILMN_1726591",-0.997578258488316,0.00898271800990099,-9.56355997648263,3.60824188485424e-18,9.73833556934576e-16,30.6802456011045,"CARD16","caspase recruitment domain family member 16"
"1486","ILMN_1704972",-0.966164899508546,-0.0186029972574257,-9.53789306592197,4.28449073198387e-18,1.14977716910415e-15,30.5122163693375,"TRIM5","tripartite motif containing 5"
"810","ILMN_1678454",-0.652309860998256,-0.00846591043069307,-9.53255137794703,4.44033911090795e-18,1.1848681160864e-15,30.477268273323,"CASP4","caspase 4"
"3976","ILMN_1807277",-0.815938894341821,-0.0303569903267327,-9.51520137652719,4.98647480424802e-18,1.3231246712328e-15,30.3638067475314,"IFI30","IFI30 lysosomal thiol reductase"
"6246","ILMN_3306440",0.604176165322986,-0.00270821851485148,9.51192602731146,5.09682989720192e-18,1.3448512451103e-15,30.3423961835786,"NEMP1","nuclear envelope integral membrane protein 1"
"3320","ILMN_1780334",-0.892601878534706,-0.0534953748019802,-9.50967829855985,5.17396327775728e-18,1.35047422385654e-15,30.3277046732574,"KCNJ2","potassium inwardly rectifying channel subfamily J member 2"
"5653","ILMN_3200299",0.503457507862574,0.0499232471782178,9.50963888044443,5.17532625855972e-18,1.35047422385654e-15,30.3274470420135,"RPS10","ribosomal protein S10"
"5654","ILMN_3200299",0.503457507862574,0.0499232471782178,9.50963888044443,5.17532625855972e-18,1.35047422385654e-15,30.3274470420135,"RPS10-NUDT3","RPS10-NUDT3 readthrough"
"736","ILMN_1675640",-1.46782771001988,-0.074482634529703,-9.50725782504884,5.25832270027036e-18,1.36459252448609e-15,30.3118855535979,"OAS1","2'-5'-oligoadenylate synthetase 1"
"742","ILMN_1675878",0.981053824397629,0.0100237334207921,9.50246749829708,5.42932923143642e-18,1.40127130562827e-15,30.2805826671868,"PDCL3P4","PDCL3 pseudogene 4"
"5657","ILMN_3200414",-0.516493686168818,-0.0312704021386139,-9.49783315127479,5.60002651399737e-18,1.43747202327505e-15,30.2503047709113,NA,NA
"3673","ILMN_1795181",-1.21721548254273,-0.00971626978712871,-9.49461924340858,5.7215272423389e-18,1.4528680278651e-15,30.2293104369956,"DDX60","DExD/H-box helicase 60"
"4250","ILMN_1854765",0.546326288253227,0.0162658969356436,9.49532904168233,5.69447004246727e-18,1.4528680278651e-15,30.2339468461286,NA,NA
"3733","ILMN_1797375",0.972823352056855,0.0426190409653465,9.49381264071338,5.75242975842672e-18,1.45290379636499e-15,30.2240418611468,NA,NA
"2217","ILMN_1734895",-0.486149283717824,-0.0132070271534653,-9.4814651348886,6.24673434277009e-18,1.56935909437965e-15,30.1434116631549,"SFT2D1","SFT2 domain containing 1"
"2376","ILMN_1741406",1.04281486998117,0.0330356807029703,9.47789245330643,6.39747842634165e-18,1.59086330156464e-15,30.1200892631414,"HOOK1","hook microtubule tethering protein 1"
"3749","ILMN_1798181",-1.00140856432264,0.00178776835643565,-9.47784053026794,6.39969569344881e-18,1.59086330156464e-15,30.1197503353383,"IRF7","interferon regulatory factor 7"
"1743","ILMN_1714393",-0.810283526873387,-0.0425275791930693,-9.47558955813751,6.49655685494684e-18,1.60648626605233e-15,30.1050577920713,"RAB24","RAB24, member RAS oncogene family"
"629","ILMN_1671703",-1.20103574055877,-0.123622626826733,-9.46048864385823,7.18513264675818e-18,1.75153803077546e-15,30.0065257870113,"ACTA2","actin alpha 2, smooth muscle"
"2620","ILMN_1751330",-0.668858813958842,0.0251805638118812,-9.46029551802501,7.19439304631363e-18,1.75153803077546e-15,30.0052660511214,"RBCK1","RANBP2-type and C3HC4-type zinc finger containing 1"
"2746","ILMN_1756352",-0.49635921159156,-0.0464868021930693,-9.46078695067158,7.17085209171082e-18,1.75153803077546e-15,30.0084716248668,"LAMTOR2","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2"
"3948","ILMN_1806017",-0.475450008407046,0.00540478647524752,-9.44742187415802,7.83920096842021e-18,1.89873487661259e-15,29.9213152261643,"PSME1","proteasome activator subunit 1"
"3408","ILMN_1783676",1.1629602169721,0.120254549633663,9.44156447468848,8.15129313898911e-18,1.96425370534487e-15,29.8831329194675,"CCDC15","coiled-coil domain containing 15"
"1652","ILMN_1710937",-0.69763228967562,0.00625332940594059,-9.4396885828454,8.25383146750064e-18,1.9788665687387e-15,29.870906582755,"IFI16","interferon gamma inducible protein 16"
"6255","ILMN_3307757",-0.679882284232997,-0.0354142352772277,-9.43099402310402,8.74608183987648e-18,2.08629389585458e-15,29.8142510937496,"SCIMP","SLP adaptor and CSK interacting membrane protein"
"1972","ILMN_1724493",-0.549605944698291,-0.0279606756683168,-9.40436731764122,1.04424941669494e-17,2.4784394070311e-15,29.6408723434549,"LYSMD2","LysM domain containing 2"
"4975","ILMN_2262444",0.606913977606906,0.0529627346188119,9.39921632724675,1.08065918421654e-17,2.55203069648658e-15,29.6073539217644,NA,NA
"718","ILMN_1674811",-1.4302207058835,0.110974905430693,-9.38830691745349,1.16199110228005e-17,2.71693077979153e-15,29.5363881320412,"OASL","2'-5'-oligoadenylate synthetase like"
"4675","ILMN_2139100",-0.655696196722708,0.0556067015990099,-9.3883899074509,1.16134999250734e-17,2.71693077979153e-15,29.536927860829,"SHISA5","shisa family member 5"
"5174","ILMN_2339779",-0.383468556404256,-0.000390539079207921,-9.38440323485756,1.19254838466487e-17,2.76104180176992e-15,29.5110024870752,"ATP6V1E1","ATPase H+ transporting V1 subunit E1"
"5821","ILMN_3236021",0.814573520427974,0.0479621914950495,9.38470653861565,1.19014583195134e-17,2.76104180176992e-15,29.5129747229428,NA,NA
"4198","ILMN_1824898",0.7743396751887,0.0235870097772277,9.38334352211658,1.20098056761043e-17,2.76700064335651e-15,29.504111890041,NA,NA
"2092","ILMN_1729749",-1.39197784662574,-0.0812659667871287,-9.38253723302919,1.20743591896813e-17,2.76836921790213e-15,29.4988693404452,"HERC5","HECT and RLD domain containing E3 ubiquitin protein ligase 5"
"4428","ILMN_2054019",-1.88000672147576,-0.0903278339752475,-9.35202602983239,1.4787925174877e-17,3.37414731369379e-15,29.3006135291693,"ISG15","ISG15 ubiquitin like modifier"
"444","ILMN_1665428",-0.565254045474015,-0.0022587611039604,-9.34437217302854,1.55587967567466e-17,3.51606473501387e-15,29.2509202335929,"GSDMD","gasdermin D"
"514","ILMN_1667825",-0.570352590151029,-0.0167228003465347,-9.34441579786742,1.55542917803652e-17,3.51606473501387e-15,29.2512034258596,"MLKL","mixed lineage kinase domain like pseudokinase"
"1753","ILMN_1714700",0.705830281263691,-0.0181222658613861,9.33674235500577,1.63669802054011e-17,3.68108972419667e-15,29.2013990379184,"TRIB2","tribbles pseudokinase 2"
"567","ILMN_1669718",-0.711118070387514,-0.0419472166039604,-9.32087330726246,1.81839453499261e-17,4.06116916983716e-15,29.0984526774601,"PSENEN","presenilin enhancer, gamma-secretase subunit"
"3194","ILMN_1774733",-1.25816941177084,0.103049268054455,-9.32050120616679,1.82288722238673e-17,4.06116916983716e-15,29.0960396024893,"SOCS1","suppressor of cytokine signaling 1"
"1211","ILMN_1693630",-0.944553652721661,0.011537988460396,-9.3127344163628,1.91922130356191e-17,4.25571555814708e-15,29.0456807391528,"VPS9D1","VPS9 domain containing 1"
"5340","ILMN_2370573",-1.34177959910324,0.0137542144108911,-9.30990150015871,1.95560406454543e-17,4.31612783049278e-15,29.0273166393781,"XAF1","XIAP associated factor 1"
"1568","ILMN_1707695",-1.64725981784513,-0.158907098465347,-9.30749628534247,1.98703133127105e-17,4.34895749525263e-15,29.0117268207539,"IFIT1","interferon induced protein with tetratricopeptide repeats 1"
"6139","ILMN_3280402",-0.755671451693059,0.0352981151534653,-9.30735487211026,1.98889462212227e-17,4.34895749525263e-15,29.0108102762897,"GLRX","glutaredoxin"
"2939","ILMN_1764036",-1.55612939604639,0.0197084538861386,-9.30444128466183,2.02767343062099e-17,4.4133199908599e-15,28.9919276196223,"P2RY14","purinergic receptor P2Y14"
"2876","ILMN_1761464",-1.09231330244611,-0.0209565113514851,-9.28855151625793,2.25276525849419e-17,4.88075027174032e-15,28.8889892874185,"CD74","CD74 molecule"
"1223","ILMN_1694213",-0.466596496564004,-0.0269433553217822,-9.28630306490105,2.28656061621784e-17,4.93134906230981e-15,28.8744288853129,"PLEKHO1","pleckstrin homology domain containing O1"
"3008","ILMN_1766762",-0.444973834547262,-0.0455905259653465,-9.27118678975291,2.52721899398962e-17,5.42559455932381e-15,28.7765764546012,"DYNLRB1","dynein light chain roadblock-type 1"
"1843","ILMN_1718934",0.817675107326126,0.061297911480198,9.26641632088532,2.60826984718359e-17,5.55296564146076e-15,28.7457090087781,NA,NA
"3879","ILMN_1803277",-0.552438375082665,-0.0611785373019802,-9.26631251270543,2.6100619771004e-17,5.55296564146076e-15,28.7450373863045,"MVP","major vault protein"
"1977","ILMN_1724666",0.938322708200907,0.0236324379108911,9.26502292304016,2.6324275472074e-17,5.57543432655394e-15,28.7366941982404,NA,NA
"3280","ILMN_1778599",-0.754766315744333,0.0497006896435644,-9.2566810469854,2.78177341642252e-17,5.86544376031483e-15,28.6827365268955,"SP140","SP140 nuclear body protein"
"1578","ILMN_1708006",-0.768481369922219,-0.00246007053960396,-9.2521751533488,2.86591427422481e-17,6.01599987048499e-15,28.6535992617791,"MICB","MHC class I polypeptide-related sequence B"
"3799","ILMN_1800078",-0.607831188680852,0.00112239176237624,-9.25124877153539,2.88352396135057e-17,6.02618231055525e-15,28.647609543867,"LMO2","LIM domain only 2"
"470","ILMN_1666364",-0.545773475515173,-0.0307878359752475,-9.24608982215457,2.98357560504881e-17,6.20780878423173e-15,28.6142576993624,"COQ10A","coenzyme Q10A"
"3392","ILMN_1782922",-0.787676655218347,-0.0271967181237624,-9.24080398759662,3.08966583055515e-17,6.40035117732238e-15,28.5800933705192,"PDE4B","phosphodiesterase 4B"
"4343","ILMN_1900270",0.902545648453088,-1.76556138613866e-05,9.2336462705822,3.23932335846358e-17,6.68106906303902e-15,28.5338429845438,NA,NA
"4580","ILMN_2108938",0.388544963087897,0.0154883774752475,9.22060318356006,3.53079191907123e-17,7.25055796215883e-15,28.4496010506236,"FNBP4","formin binding protein 4"
"4651","ILMN_2130441",-0.534515661250088,-0.019104482519802,-9.21254199823735,3.72380998491866e-17,7.61382118604732e-15,28.3975601659481,"HLA-H","major histocompatibility complex, class I, H (pseudogene)"
"4834","ILMN_2204876",-0.733040336967563,0.0168841234158416,-9.19783915052856,4.10324301400805e-17,8.35345994804371e-15,28.3026902987369,"FLVCR2","FLVCR choline and putative heme transporter 2"
"1493","ILMN_1705241",-0.630967747167423,-0.014887790450495,-9.1906420502373,4.30273974694377e-17,8.72200433424469e-15,28.2562737277069,"TDRD7","tudor domain containing 7"
"275","ILMN_1659913",-0.610782641276596,-0.000670954920792079,-9.18404384296119,4.49408845833724e-17,9.07095264853531e-15,28.2137327064517,"ISG20","interferon stimulated exonuclease gene 20"
"3548","ILMN_1789535",-0.592889079371818,-0.0693542280544554,-9.16224373185488,5.18843441319436e-17,1.04278700327482e-14,28.0732688169779,"DHDDS","dehydrodolichyl diphosphate synthase subunit"
"888","ILMN_1680782",-0.428935689016045,0.00263714716831683,-9.15315266872232,5.50856705136164e-17,1.10243699323246e-14,28.0147333378743,"PATL1","PAT1 homolog 1, processing body mRNA decay factor"
"4238","ILMN_1845086",0.687654406894664,0.00974643066336634,9.15102833891138,5.58615744988668e-17,1.11324811188016e-14,28.0010586760784,NA,NA
"1254","ILMN_1695404",-1.38789549137286,-0.0528097361881188,-9.13984124811955,6.0130304181206e-17,1.19328335999266e-14,27.9290671939628,"LY6E","lymphocyte antigen 6 family member E"
"5841","ILMN_3237376",-1.36703311907813,0.174723845232673,-9.13768643639366,6.09889983062813e-17,1.20525999121505e-14,27.9152046782456,"GRAMD1B","GRAM domain containing 1B"
"6210","ILMN_3297577",-0.436916242801884,-0.0211746072029703,-9.13023887298163,6.40517396890863e-17,1.26051154885635e-14,27.8673028299813,NA,NA
"2649","ILMN_1752355",-0.681594201251483,-0.066972623519802,-9.11691030136369,6.99191844885205e-17,1.37027095542627e-14,27.781615553013,"MPEG1","macrophage expressed 1"
"816","ILMN_1678729",-0.611385135419254,-0.0282590616782178,-9.11528871062269,7.06685158157716e-17,1.37923333491517e-14,27.7711941579082,"SIL1","SIL1 nucleotide exchange factor"
"4304","ILMN_1881526",1.06782536073073,0.00416688153960396,9.10453628138478,7.58430133633062e-17,1.47413224862647e-14,27.7021116238998,NA,NA
"1061","ILMN_1688070",0.659549570506453,0.0354516180990099,9.10329385196873,7.64646635717971e-17,1.48012398572113e-14,27.6941314191836,NA,NA
"946","ILMN_1683250",-0.982260893360308,-0.0058140525,-9.08717062843813,8.50060291784518e-17,1.63874276086835e-14,27.5906122303239,NA,NA
"4121","ILMN_1813400",0.493759510190792,-0.00423755538118812,9.07255986472782,9.35612590122403e-17,1.7963381400029e-14,27.4968702644391,"CBR4","carbonyl reductase 4"
"4462","ILMN_2066858",-0.72786258847262,-0.0218683825693069,-9.06993639988201,9.51855583001284e-17,1.82012514334954e-14,27.4800449525487,"TNFSF13B","TNF superfamily member 13b"
"4981","ILMN_2267914",-0.991362874442973,-0.12750620910396,-9.06189886068389,1.00338322672979e-16,1.91091907990623e-14,27.4285098069367,"CD68","CD68 molecule"
"3332","ILMN_1780825",-0.685610050742588,-0.0192253022970297,-9.05372433973014,1.05863031873922e-16,2.00803889897077e-14,27.3761161219488,"RRAS","RAS related"
"473","ILMN_1666385",-0.419892618817231,0.00932028647029703,-9.04367644258518,1.13069278934146e-16,2.13615004533547e-14,27.3117426093754,"CALM3","calmodulin 3"
"716","ILMN_1674706",-0.755386947632718,0.0414206455841584,-9.04056506992385,1.15397974690974e-16,2.16284196136087e-14,27.2918152189898,"MTHFD2","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"
